Date,ID,plot_number,disk,AqI,AqE,tqE,AqM,tqM,maxNPQ,Year,Ta,VPD,Precip,Fsd,Ta_7day,VPD_7day,Precip_7day,Fsd_7day,Precip_7day_sum,Precip_cum 
7/16/21,NAM50,115,292,0.146818346,2.045631119,0.037727,0.727469548,16.3935,2.92,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,105,264,0.158237174,2.018942906,0.41819,0.742644948,10.6096,2.92,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,183,453,0.382086477,1.767881387,0.33479,1.059884474,10.7374,3.21,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,105,262,0.257824922,2.072257912,0.40392,0.839584628,11.7349,3.17,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,47,97,0.517838069,2.354169905,0.59112,0.824056556,11.982,3.7,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,105,263,0.482847749,1.964247649,0.55006,1.160298327,12.6851,3.61,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,10,16,0.304120982,2.075634626,0.63567,1.075300687,13.4868,3.46,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,10,17,0.163348579,2.28555468,0.41912,0.700744492,13.4923,3.15,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,47,98,0.193883162,2.371659166,0.33036,0.73446071,13.6322,3.3,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,144,356,0.282365039,1.72473526,0.52888,1.241317129,14.142,3.25,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,183,454,0.311807172,1.777828324,0.38575,0.810348803,14.7095,2.9,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM36,10,18,0.25909992,2.375170148,0.65278,1.000024433,15.8777,3.64,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,4,5,0.201880185,0.663746736,0.028479,1.274380092,5.9949,2.14,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,4,6,0.250006133,1.266265055,0.59261,1.083131533,8.1008,2.6,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,77,182,0.25069946,1.290297012,0.22294,1.27899941,8.7786,2.82,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,102,254,0.365746273,1.679627814,0.44067,1.174064013,9.5392,3.22,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,77,183,0.182151452,1.095260093,0.035875,1.282489283,10.0706,2.56,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,77,181,0.358069944,1.65949104,0.38778,1.062231207,10.3302,3.08,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,102,256,0.359361356,1.908845906,0.17948,0.96179237,10.8563,3.23,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,4,4,0.307716338,2.13215833,0.43258,1.110104004,11.5706,3.55,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,199,502,0.256100558,1.938632577,0.27406,1.075260785,12.3495,3.27,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,126,318,0.203018956,1.79894268,0.31144,1.187989442,12.4753,3.19,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,102,255,0.31289388,1.95827501,0.22735,0.798826789,12.7534,3.07,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,126,319,0.288237811,1.85434555,0.46617,1.146392557,14.3923,3.29,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,126,317,0.176531054,1.992228577,0.33997,0.831177508,16.1521,3,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,199,501,0.293138535,1.757761317,0.35998,0.749117311,17.251,2.8,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM37,199,503,0.16483812,1.884317398,0.10513,0.840844481,18.537,2.89,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,112,283,0.222930305,1.578500897,0.24756,1.108568708,7.8627,2.91,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,79,186,0.335887923,1.742169198,0.29988,1.301849198,8.5388,3.38,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,79,188,0.37607374,1.524275571,0.026279,1.339674138,9.5745,3.24,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,177,437,0.367372123,1.513481794,0.39692,1.168972965,9.9823,3.05,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,177,436,0.44744901,1.395840288,0.26724,1.276698425,10.2072,3.12,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,177,435,0.317981155,1.677752095,0.19593,1.044265897,11.3424,3.04,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,79,187,0.289619977,1.896726534,0.30196,1.163548081,11.5553,3.35,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,163,395,0.329957821,1.385209782,0.34209,1.324757009,11.9029,3.04,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,112,284,0.168111209,2.169821021,0.3087,0.712059156,15.1383,3.05,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,163,396,0.249094725,1.960336044,0.29674,0.890520908,15.473,3.1,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,163,394,0.194943508,2.026125932,0.29369,0.82894781,18.1162,3.05,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM38,112,282,0.099976223,2.06514801,0.21795,0.664877572,19.88,2.83,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,49,105,0.316971975,1.513988338,0.39188,1.548946478,6.9758,3.38,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,49,104,0.333639464,1.535036967,0.27808,1.451305568,7.2879,3.32,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,95,235,0.384691713,1.870939566,0.32095,1.304217249,8.0417,3.56,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,157,383,0.299519831,1.493881146,0.51338,1.046044958,9.429,2.84,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,40,78,0.419670801,1.178696351,0.83239,0.948173175,9.5047,2.55,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,202,512,0.418830215,1.367726519,0.25665,1.273428955,9.9422,3.06,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,95,234,0.357545645,2.055371501,0.34521,1.066852867,10.5642,3.48,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,49,103,0.63980819,1.951313264,0.3368,1.158791863,10.6841,3.75,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,40,79,0.267867529,1.712553544,0.64876,1.426806757,10.9784,3.41,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,95,236,0.396257802,1.960770767,0.62335,1.079031342,11.9781,3.44,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM39,202,510,0.272283315,2.122512354,0.31115,1.105107104,12.2035,3.5,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,48,100,0.190235741,1.68617679,0.40104,1.183733874,7.23,3.06,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,48,101,0.237971884,1.955242527,0.47608,1.056508958,8.2227,3.25,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,48,102,0.220022731,1.946628145,0.44195,1.023092445,8.4729,3.19,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,131,329,0.360051157,1.758500321,0.36019,1.461181027,8.7308,3.58,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,90,219,0.299783595,2.160888115,0.49017,1.108005287,10.8862,3.57,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,201,508,0.331213802,1.552599954,0.51709,1.264990642,11.2869,3.15,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,201,509,0.266839009,2.117810025,0.49928,1.333728375,11.5589,3.72,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,11,19,0.295677436,2.1204322,0.54829,0.981081446,11.6032,3.4,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,90,221,0.174805275,2.302014414,0.3866,0.913106505,11.832,3.39,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,131,330,0.440877291,1.569797501,0.00527,1.229024907,13.6377,3.24,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM40,90,220,0.165830435,2.335345249,0.30865,0.888728587,17.0671,3.39,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,91,222,0.555840763,1.737165275,0.36973,1.146676386,8.6221,3.44,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,91,224,0.300916279,2.290659487,0.36533,1.16807215,10.0724,3.76,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,61,134,0.18264792,1.629725753,0.35447,1.087723826,10.3343,2.9,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,189,471,0.368761557,1.479001948,0.31623,1.012219302,11.4598,2.86,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,134,336,0.283325719,2.143178772,0.6529,1.147250999,12.4272,3.58,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,21,39,0.318520518,1.800854604,0.65702,0.879144292,14.854,3,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,189,473,0.11933589,1.532487703,0.41859,0.778266459,15.3046,2.43,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,61,136,0.153406273,2.229108846,0.4892,0.758112169,17.3768,3.14,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,91,223,0.210589868,2.511501356,0.29005,0.867872513,18.1227,3.59,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,21,40,0.171650858,2.083385159,0.33225,0.805024832,18.649,3.06,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,61,135,0.122036891,2.194033741,0.21759,0.683930929,19.2593,3,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM41,189,472,0.325304153,1.437699949,0.029819,1.116996938,19.2919,2.88,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,138,343,0.283264565,1.320759886,0.21924,1.505972752,8.5636,3.11,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,109,274,0.180783836,1.790595989,0.41594,0.988284137,8.6038,2.96,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,180,445,0.195547026,2.068627582,0.37351,0.835732518,11.8499,3.1,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,65,146,0.201812925,2.03362597,0.46733,0.723931942,12.187,2.96,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,138,341,0.333568556,2.27522598,0.65317,0.905927805,13.3943,3.52,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,138,342,0.195380568,2.130957283,0.3913,0.763462553,13.405,3.09,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,65,147,0.153166568,2.029214997,0.52489,0.637650954,13.5307,2.82,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,180,446,0.27850213,1.506697007,0.36739,0.834697423,13.5682,2.62,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,65,145,0.169144308,2.184540134,0.51949,0.645705908,13.6995,3,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM42,109,275,0.117684321,1.981398191,0.36747,0.681016725,16.1138,2.78,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM18,96,238,0.350687997,1.650326434,0.11796,1.258985556,8.7638,3.26,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM18,96,239,0.333531185,1.798699615,0.37664,1.167497598,8.7781,3.3,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM18,174,428,0.255716586,1.826612977,0.40125,0.947381137,10.8671,3.03,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM18,96,237,0.283357244,1.781089987,0.20288,0.985552265,12.1903,3.05,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM18,142,351,0.325090032,1.801870923,0.5653,1.240805772,12.3492,3.37,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM18,52,112,0.211397829,2.086187579,0.38017,0.652316516,13.01,2.95,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM18,142,352,0.355340532,2.076475757,0.76237,0.971384399,16.0231,3.41,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,117,298,0.306045341,1.369861209,0.29348,1.184084553,8.1554,2.86,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,80,191,0.482946038,1.448758917,0.34323,1.118267323,8.19,3.05,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,7,12,0.388928656,1.738517992,0.72065,0.949224397,10.6968,3.08,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,7,10,0.490122214,1.697234533,0.54876,1.011205853,10.7977,3.2,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,117,297,0.358711511,1.849533639,0.58844,0.99926179,10.9297,3.21,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,7,11,0.303927376,1.803764493,0.73852,1.026704977,10.9384,3.14,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,80,190,0.337763535,1.884288599,0.58336,1.234875233,11.2143,3.46,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,80,189,0.300581047,1.674142612,0.34949,1.34507904,11.4339,3.32,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,195,489,0.409214785,1.543787708,0.013066,1.176723133,11.8607,3.13,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,195,490,0.366492105,1.510525426,0.0023371,1.182882592,11.9156,3.06,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,162,392,0.395955397,1.640152909,0.16793,0.933891558,12.6081,2.97,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,195,491,0.320514236,1.529751063,0.005572,1.099603458,14.7717,2.95,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM22,162,393,0.233277292,1.795559498,0.0078456,0.77149841,16.7209,2.8,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,73,171,0.197296832,1.193831516,0.29559,1.298863609,8.8808,2.69,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,200,506,0.239019735,1.32428607,0.21514,1.266694227,9.0155,2.83,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,85,206,0.24415991,1.698105277,0.38092,1.057600334,9.2562,3,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,73,170,0.253384585,1.404202943,0.33928,1.232308861,9.3306,2.89,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,73,169,0.274481199,1.160345143,0.0069252,1.235535264,9.4939,2.67,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,5,7,0.260277351,1.823752088,0.52602,0.994575829,9.5029,3.08,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,151,373,0.190159272,1.76082319,0.5688,1.04661456,9.7802,3,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,5,9,0.278984275,1.676527436,0.64002,1.101216881,10.5836,3.06,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,200,505,0.248525292,1.656455515,0.38416,0.965084812,10.6394,2.87,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,151,374,0.141573532,1.567532187,0.20373,0.920897753,12.3631,2.63,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,5,8,0.392440677,1.995049687,0.53537,1.05072515,13.0814,3.44,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,85,205,0.182209535,2.216936734,0.2155,0.700854004,16.7709,3.1,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,151,372,0.13729866,2.056883295,0.034195,0.70614437,17.4254,2.9,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM23,85,204,0.183290408,2.377329283,0.29072,0.749352349,19.0405,3.31,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM24,42,85,0.321463786,1.940343009,0.45324,1.337564408,7.7437,3.6,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM24,83,199,0.251688019,1.960286153,0.4281,1.097412392,9.5706,3.31,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM24,83,200,0.352133434,1.858536269,0.55641,1.097030922,10.6517,3.31,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM24,15,26,0.327512732,1.801896245,0.58671,0.968088177,10.8752,3.1,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM24,173,424,0.294787638,1.868144184,0.28067,1.087052892,10.8763,3.25,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM50,168,409,0.134905738,1.479796387,0.20255,0.555300084,18.4849,2.17,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM54,147,364,0.28400168,1.959406085,0.38275,1.136146205,9.2621,3.38,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM54,101,252,0.414803692,1.876300072,0.44443,1.098055537,9.7311,3.39,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM54,55,120,0.454323291,2.059544357,0.56072,1.213413189,10.7375,3.73,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM54,101,253,0.370886844,1.671667086,0.59086,1.215048261,10.8155,3.26,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM54,19,37,0.271604571,2.131325414,0.51999,0.91578269,10.9067,3.32,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM54,19,38,0.448046478,2.285172881,0.644,0.971265175,12.7838,3.71,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
7/16/21,NAM54,55,119,0.193266654,2.132420465,0.34601,0.89437466,12.8695,3.22,2021,21.44833333,0.280092412,3.5306,15.58818432,22.12080357,0.442436993,5.780314286,30.26689262,40.4622,292.4556
